"user_id","account_start_date","birth_year","gender","marital_status","individual_income_segment_code","family_income_segment_code","account_age","amount_a_before","amount_b_before","amount_a_after","amount_b_after","amount_of_a_and_b","amount_ads_before","amount_ads_after","month_5","month_6","month_7","d_cat1","d_cat2","d_cat3","d_cat4","d_cat5","d_cat6","d_cat7","d_cat8","d_cat9","d_cat10","d_cat11","d_cat12","d_cat13","d_cat14","d_cat15","d_cat16","c_cat1","c_cat2","c_cat3","c_cat4","c_cat5","c_cat6","c_cat7","c_cat8","c_cat9","c_cat10","c_cat11","c_cat12","c_cat13","c_cat14","c_cat15","c_cat16","screen_1_before","screen_2_before","screen_1_after","screen_2_after","label"
"10000029420","1973-04-30",1960,1,2,4,2,4,0,0,0,0,0,0,0,9,41,22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,7,5,0,0,0
"10000029427","1978-07-09",1945,1,2,-1,1,3,0,0,0,0,0,0,0,33,59,3,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
"10000029458","1977-09-08",1952,0,2,3,5,4,0,0,0,0,0,0,0,12,15,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,1,1,0,0,4,0,0,0,0
"10000029459","1975-07-20",1954,1,-1,8,3,4,0,0,0,0,0,0,0,7,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0
"10000029467","1994-04-01",1957,1,3,2,1,2,0,0,0,0,0,0,0,4,8,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,0,0,0,0
"10000029488","1976-08-11",1971,1,2,14,3,4,0,0,0,0,0,0,0,7,13,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,2,0,1,0,0,0,0,0,0,0
"10000029500","1986-04-03",1961,0,3,14,6,3,0,0,0,0,0,0,0,16,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"10000029501","1980-07-20",1963,0,1,3,4,3,0,0,0,0,0,0,0,13,7,493,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
"10000029504","1969-12-22",1950,0,-1,7,2,4,0,0,0,0,0,0,0,26,12,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,4,0,0,0
"10000029519","1968-05-19",1945,1,-1,12,2,5,0,0,0,0,0,0,0,15,261,6,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"10000029529","1968-05-30",1966,0,2,5,3,5,0,0,0,0,0,0,0,6,27,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,1,0,0,0,0,1,0,1,0,0,0,12,0,0,0,0
"10000029530","1976-12-30",1969,0,1,4,5,4,0,0,0,0,0,0,0,4,9,1266,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,3,0,0,0,0,19,0,0,0
"10000029539","1984-12-01",1958,0,1,12,-1,3,0,0,0,0,0,0,0,5,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0
"10000029541","1976-05-08",1940,0,2,-1,4,4,0,0,0,0,0,0,0,3,38,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,1,1,0,1,0,0,0,1,0,10,3,0,0,0
"10000029544","1971-12-01",1971,0,-1,1,2,4,0,0,0,0,0,0,0,11,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0
"10000029556","1981-12-09",1962,0,1,13,6,3,0,0,0,0,0,0,0,6,12,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0
"10000029571","1981-11-21",1951,1,1,4,3,3,0,0,0,0,0,0,0,35,10,113,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0
"10000029577","1986-02-02",1965,0,1,7,5,3,0,0,0,0,0,0,1,8,11,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2,0,1,0,0,0,0,1
"10000029578","1970-06-23",1959,0,1,6,6,4,1,0,0,0,1,2,0,9,11,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,1,0,0,0,0,0,1,14,0,0,0,0
"10000029590","1975-11-09",1960,0,2,1,4,4,0,0,0,0,0,0,0,6,88,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,1,0,2,0,0,4,0
"10000029614","1976-04-07",1972,0,-1,13,5,4,0,0,0,0,0,0,0,56,16,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
"10000029624","1983-09-11",1948,0,1,12,4,3,0,0,0,0,0,0,0,35,8,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,6,0,0,0,0
"10000029627","1990-11-24",1969,0,-1,15,7,2,0,0,0,0,0,0,0,6,120,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,10,0,0,0
"10000029628","1977-03-11",1969,1,2,3,7,4,0,0,0,0,0,0,0,142,445,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
"10000029630","1978-02-13",1953,0,1,1,6,4,0,0,0,0,0,0,0,225,13,189,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,6,0,0,0
"10000029662","1969-07-04",1947,1,1,15,6,4,0,0,0,0,0,0,0,34,5,53,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,1
"10000029666","1984-02-05",1969,1,1,9,1,3,0,0,0,0,0,1,0,7,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
"10000029678","1995-06-04",1962,1,3,8,5,2,0,0,0,0,0,0,0,12,9,22,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,26,0,0,0,1
"10000029694","1981-06-05",1955,1,-1,8,1,3,0,0,0,0,0,0,0,37,11,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0
"10000029704","1984-06-23",1954,1,1,2,-1,3,0,0,0,0,0,0,0,35,54,19,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0
"10000029711","1975-08-08",1983,0,3,6,-1,4,0,0,0,0,0,1,0,24,4,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,6,0
"10000029712","1975-03-31",1955,0,-1,2,5,4,0,0,0,0,0,0,0,209,14,578,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0
"10000029742","1972-11-03",1960,0,1,15,2,4,0,0,0,0,0,0,0,6,13,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,3,0,0,0,0
"10000029760","1989-04-01",1961,1,1,15,-1,2,0,0,0,0,0,0,0,23,10,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,10,0,0,0,0
"10000029761","1976-12-31",1946,0,-1,6,-1,4,0,0,0,0,0,0,0,24,15,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,8,0,0,0,0
"10000029805","1991-10-29",1961,0,2,9,7,2,0,0,0,0,0,0,0,17,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
"10000029813","1985-12-24",1951,0,3,11,1,3,0,0,0,0,0,0,0,7,31,12,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0
"10000029820","1977-01-04",1978,1,-1,9,4,4,0,0,0,0,0,0,0,8,40,26,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
"10000029826","1975-12-19",1965,0,3,9,1,4,0,0,0,0,0,0,0,7,129,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,14,0,16,0,0
"10000029857","1982-05-01",1960,1,3,9,4,3,0,0,0,0,0,0,0,157,31,20,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10000029865","1971-07-28",1968,1,-1,4,6,4,0,0,0,0,0,1,0,66,4,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,2,0,0,0,0,0
"10000029883","1978-04-01",1958,0,1,15,2,4,0,0,0,0,0,0,0,51,353,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,4,0,0,0,0
"10000029885","1980-01-01",1955,0,-1,2,5,3,0,0,0,0,0,0,0,6,12,7,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"10000029887","1979-11-04",1958,1,3,13,3,3,0,0,0,0,0,0,0,36,31,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
"10000029896","1984-07-02",1975,0,3,14,3,3,0,0,0,0,0,0,0,58,8,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"10000029906","1981-08-02",1956,1,2,9,6,3,0,0,0,0,0,0,0,29,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0
"10000029910","1971-03-12",1962,0,2,3,4,4,0,0,0,0,0,0,0,22,6,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"10000029917","1988-03-10",1962,1,2,11,6,3,0,0,0,0,0,0,0,10,26,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11,18,0,0,0
"10000029919","1974-04-09",1957,1,-1,-1,7,4,0,0,0,0,0,0,0,30,8,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,4,0,0,0
"10000029927","1978-05-04",1942,1,1,4,-1,4,0,0,0,0,0,0,0,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,2,0,16,0,0,0
"10000029930","1971-10-09",1965,0,2,4,4,4,0,0,0,0,0,0,0,12,10,6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"10000029949","1968-07-11",1973,0,1,-1,1,4,0,0,0,0,0,0,0,7,120,40,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,2,0
"10000029953","1984-06-24",1960,0,1,14,2,3,0,0,0,0,0,0,0,8,10,22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,1,0,0,1,2,6,0,0,0,0
"10000029968","1976-03-21",1954,0,2,10,6,4,0,0,0,0,0,0,0,7,25,1033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,1,0,0,0,0,1,0,0,1,2,0,10,0,0,0
"10000029982","1989-01-03",1956,0,2,3,-1,2,0,0,0,0,0,0,0,14,18,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,17,0,0,0,0
"10000029985","1979-08-18",1983,1,2,2,3,3,0,0,0,0,0,0,0,4,17,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,5,15,0,0,0
"10000029995","1986-08-15",1962,1,-1,1,5,3,0,0,0,0,0,0,0,6,6,148,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,11,8,0,0,0
"10000030019","1976-02-13",1957,0,-1,3,2,4,0,0,0,0,0,0,0,8,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,2,0,16,0,0,0
"10000030040","1988-05-10",1964,0,3,4,2,3,0,0,0,0,0,0,0,25,13,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"10000030041","1987-04-14",1956,1,1,6,1,3,0,0,0,0,0,0,1,18,13,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,6,0,0,0,0
"10000030050","1982-10-22",1949,0,2,11,2,3,0,0,0,0,0,0,0,4,190,6,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,10,0,0,0,0
"10000030067","1996-01-28",1971,0,1,9,1,2,0,0,0,0,0,0,0,7,23,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0
"10000030069","1980-04-25",1938,1,2,5,4,3,0,0,0,0,0,1,0,21,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,1,2,0,0,0,0,0
"10000030070","1984-10-23",1959,0,-1,1,7,3,0,0,0,0,0,0,0,10,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,0,1,1,9,0,0,0,0
"10000030072","1985-07-24",1986,1,1,6,-1,3,0,0,0,0,0,0,0,96,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,1,0,0,0,3,0,3,0,0,0
"10000030081","1973-09-13",1968,1,1,4,6,4,0,0,0,0,0,1,0,23,23,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,6,0,0,0,0
"10000030085","1997-11-26",1961,0,1,14,1,2,0,0,0,0,0,0,0,6,66,91,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0
"10000030088","1984-08-18",1945,1,1,2,7,3,0,0,0,0,0,0,0,6,40,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,1,1,1,0,0,0,0,0,0,0,15,0,0,1
"10000030101","1980-04-25",1946,1,2,14,2,3,0,0,0,0,0,0,0,16,8,75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"10000030127","1978-07-21",1958,1,2,1,2,3,0,0,0,0,0,0,0,28,4,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
"10000030175","1983-09-09",1960,0,2,15,1,3,0,0,0,0,0,0,0,9,16,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0
"10000030182","1992-12-28",1959,0,1,1,5,2,0,0,0,0,0,0,0,32,28,38,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,2,0,3,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0
"10000030199","1979-05-21",1967,1,-1,10,3,3,0,0,0,0,0,0,0,6,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,6,19,0,0,0
"10000030209","1978-07-11",1953,0,-1,-1,7,3,0,0,0,0,0,0,0,4,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,1,0,1,0,0,0,1,11,6,0,0,0
"10000030227","1991-07-31",1945,1,2,1,6,2,0,0,0,0,0,0,0,20,11,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,0,1,0,5,0,0,0,0
"10000030254","1972-10-22",1956,0,2,11,7,4,0,0,0,0,0,0,0,9,12,24,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,5,0,0,0,0
"10000030286","1971-12-07",1961,1,3,7,5,4,0,0,0,0,0,0,0,11,23,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"10000030298","1990-12-01",1958,0,1,14,4,2,0,0,0,0,0,0,0,8,7,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,2,0,0,0,0,0,0,2,1,0,0,0,3,0,0,1
"10000030305","1966-03-16",1979,0,3,13,3,5,0,0,0,0,0,0,0,5,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,11,0,0,0
"10000030320","1979-07-27",1939,1,-1,2,4,3,0,0,0,0,0,0,0,24,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,19,0,0,0,0
"10000030330","1982-05-05",1970,0,3,11,1,3,0,0,0,0,0,0,0,16,26,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,11,0,0,0
"10000030345","1983-06-22",1937,0,2,2,1,3,0,0,0,0,0,0,0,12,704,48,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,2,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"10000030354","1980-05-16",1974,1,1,11,6,3,0,0,0,0,0,0,0,4,3,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,0,0,1,1,0,0,0,0,10,0,0,0,0
"10000030356","1976-10-17",1965,0,3,12,-1,4,0,0,0,0,0,0,0,36,13,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0
"10000030358","1989-09-18",1963,1,-1,6,4,2,0,0,0,0,0,0,0,25,7,16,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,7,0,0,0,0
"10000030363","1972-04-13",1969,0,3,9,4,4,0,0,0,0,0,0,0,27,52,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,12,0,0,0
"10000030378","1980-07-15",1947,1,2,10,7,3,0,0,0,0,0,0,0,11,3,101,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,2,1,1,0,1,0,0,1,0,1,0,0,0,1,5,7,0,0,0
"10000030382","1970-11-07",1945,0,-1,4,3,4,0,0,0,0,0,0,0,6,7,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,5,0,0,0
"10000030391","1974-02-20",1944,0,1,10,1,4,0,0,0,0,0,0,0,14,8,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1
"10000030395","1975-09-09",1968,1,1,14,5,4,0,0,0,0,0,0,0,6,6,5,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,4,9,0,0,0
"10000030403","1977-12-02",1968,0,1,15,1,4,0,0,0,0,0,0,0,9,29,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"10000030404","1986-10-28",1953,1,2,13,-1,3,0,0,0,0,0,0,0,30,30,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,18,1,2,0,0
"10000030408","1974-08-10",1942,1,1,8,6,4,0,0,0,0,0,0,0,12,12,236,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,17,0,0,0
"10000030415","1965-04-17",1960,1,-1,14,3,5,0,0,0,0,0,1,0,7,53,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
"10000030417","1980-04-06",1961,0,2,14,4,3,0,0,0,0,0,0,0,9,4,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,2,0,0,0,0
"10000030419","1985-03-05",1963,1,-1,11,3,3,0,0,0,0,0,0,0,80,5,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,12,2,0,0,0
"10000030426","1981-07-12",1962,1,-1,8,4,3,0,0,0,0,0,0,0,4,19,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,2,3,0,0,0
"10000030429","1986-12-08",1962,0,-1,14,4,3,0,0,0,0,0,0,0,19,5,13,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,2,0,0,1,2,1,0,0,0,0,3,0,0,0
"10000030444","1981-11-09",1966,1,1,15,3,3,0,0,0,0,0,2,0,13,5,10,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
"10000030454","1971-04-15",1966,1,1,5,1,4,0,0,0,0,0,0,0,5,17,12,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,2,0,0,0,0,0,1,1,0,0,5,0,0,0,0
"10000030457","1984-07-01",1947,0,2,8,4,3,0,0,0,0,0,0,0,16,15,142,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16,1,0,0
"10000030466","1981-01-07",1961,0,1,12,5,3,0,0,0,0,0,0,0,18,7,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0
"10000030484","1969-10-04",1964,1,3,7,2,4,0,0,0,0,0,0,0,34,24,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2,6,5,0,0,0
"10000030489","1979-12-08",1957,0,1,2,2,3,0,0,0,0,0,0,0,6,3,27,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,6,0,0,0,0
"10000030495","1975-11-01",1972,0,1,12,4,4,0,0,0,0,0,0,1,9,10,16,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,3,7,0,0,0
"10000030516","1979-05-14",1977,0,3,-1,6,3,0,0,0,0,0,0,0,17,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2,1,5,0,0,0,0
"10000030522","1970-08-09",1946,1,2,4,4,4,0,0,0,0,0,0,0,4,215,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0
"10000030535","1986-08-06",1953,1,2,14,4,3,0,0,0,0,0,0,0,7,17,10,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,3,0,7,0
"10000030560","1971-10-19",1952,1,2,14,1,4,0,0,0,0,0,1,0,29,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
"10000030568","1990-12-22",1953,1,-1,9,3,2,0,0,0,0,0,1,0,14,22,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,2,1,0,4,7,3,0,0
"10000030570","1972-09-06",1973,0,-1,2,6,4,0,0,0,0,0,0,0,11,4,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"10000030573","1963-10-11",1966,0,2,8,5,5,0,0,0,0,0,0,0,8,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10000030590","1975-08-27",1960,0,2,4,7,4,0,0,0,0,0,0,0,3,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
